text,review_rating
"Was a bit skeptical when I walked in, but quickly changed my mind. Really good food/drinks, cool ambiance, and server was friendly! Bummed food wasn't being...",5
This place has potential. I'm not too crazy about paying $12 for a vodka tonic... so won't be coming here soon.,3
"Here now for super bowl and no audio. The whole purpose for this Super Bowl was for the half time show. No Audio!!!!! The whole 2nd qtr was pixelated, fuck...",1
"Great place to stop for a sandwich on the go! 
- It's just a window that you order and pay and wait for your order outside
- I got the Franny and I liked...",4
"My friend brought me here for breakfast. Street parking available but you have to be somewhAt lucky to find a spot.. we got lucky that morning :)

Got the...",5
"Great spot for takeout. The chicken parm and Carmine (a French dip in spirit) kept me fat throughout the worst parts of the recent pandemic. 

The service...",5
"New coffee place on Santee. They are super friendly and service is fast and with a smile. It has a nice local, neighborhood feel to it. Prices not bad...",5
"Love this place so much, no really! Let's talk about how it ""just"" looks like a small little hole in the wall but it is so much more than just that! This...",5
"The staff that makes the coffee is amazing. I have had great experiences with them. I love the energy they give off, they make me feel so personal there....",3
Average coffee. Interior is really cute with all the pink but their coffee was alright. Wasn't impressed with it. It is also on the pricey side. Spent about...,3
"AMAZING FOOD! 
Pupusas are freshly made, right in front of you. Deff will come back! 
They even have outside seating so you can sit & watch the world pass...",5
Really good food. Nice service because the workers even come and ask you if they can remove your plate not like other where they dont really acknowledge you...,5
"This is an amazing little traditional Mexican place featuring a large soup selection, tortas, and pupusas.  Right in the heart of downtown LA.   The pupusas...",4
"Salmon & beef kabob plates are highly recommended! Salmon is seasoned well & grilled perfectly, so tender & juicy. Beef is equally addicting. Its mere aroma...",5
Been working in dtla for many years and this spot does not disappoint! The food is always hot and fresh and great tasting! I've tried other kabob spots and...,5
"I ordered my food at 1:35 because my lunch is at 2 and for some reason they lost my order. I called to see what was going on, and the person was being such...",1
"My sis wanted to go to a Drag Brunch to celebrate her birthday, so I gave her a few options and she picked Redline. I was happy with her choice because I've...",4
"This is a small little okay neighborhood bar with drag shows and food and drink. Went to watch the RuPaul watch party it was okay.

However I accidentally...",1
"Back again for Pansy Craze Peep Show because this is a great, inclusive bar to relax with friends - and strangers - alike! Bar food is good, but we came for...",5
The sir nasty without maple syrup is fire hands-down one of the best vegan sandwiches I've ever had in my life. And then if you stuff some tots into the...,5
"My entire experience here was a total miss. Such a bummer because overall Localita's rating is pretty good, and I was looking forward to a great meal. 

I...",1
"Kinda overpriced for the sandwich. $13.
I didn't think the sausage patty was the best. 
The sauce was good and the cheese melted good, but $13 is too much...",3
"This starbucks opened yesterday Jan 13, 2021. I was so excited to try the new starbucks today. This starbucks is only for pick-up orders (I didnt know) so...",4
The atmosphere is charming and the staff are friendly. My boyfriend and I have been coming here a few months now and we've noticed in the past couple weeks...,4
"I thought that I found a gem in the rough, but I was wrong. I went in to try the food and was taken back how messy the place was.  They had several trays...",1
"So they pulled the Corona Burger from their menu. 
As much as I appreciate the Macabre humor, it was for the best considering how many people have died in...",5
"This is the worst restaurant u can go foood is nasty and expensive taste old 
Customer service is terrible atmosphere is terrible people sleeping,smoking...",1
"The location is in a somewhat sketchy area of Downtown L.A., and this place used to be open 24 hours until maybe a couple years ago. Regardless, I have been...",3
"I live in the area & have to walk by this place to get to the parking garage where my car is parked, so I finally got around to trying this place. 

I went...",2
"My roommate and I have decided we want to purchase one of their hats.

Their red baseball hats, with their classic and iconic Tacos Mexico logo, are classic...",4
Best tortas and burritos in DT LA. They are big portions and come with chips and delicious spicy red and green sauces. We tried asada and pastor. Very...,5
Best tacos in downtown. If they are not busy tell them to give you 1 taco at a time until you stop ordering.,5
Cute little spot in Downtown LA. I loved their jarritos wall at the entrance of the establishment. The Al Pastor burrito was super delicious. The meat was...,5
"Amazing customer service, solid food, and a nice location. She was cute!

I think the customer service was probably the biggest standout. The person running...",4
"These Tacos AF tacos are really good street tacos, only a little bigger in size and little more, how shall I say, gourmet tasting. 

I drove up because...",5
"Pizza is fantastic but the ""Greek"" salad was a pile of lettuce decorated with scant itsy bitsy olives, nearly invisible cheese, some dressing, but the...",4
Great pizza! Love the Corleone pie,5
Ordered this fire gyro sandwich. It was very good. The owner has definitely changed cause this pizza place looks wayyy cleaner then a few years back....,5
"Old pizza they have old slices old chicken and flies around food
Very nasty place 
And owner is very rude 
The food make me sick never come back",1
"I ordered my food an hour ago, at the 30 min  mark I got a status update on my food and I was assured that my food had left the restaurant so I waited over...",1
You get what you pay for. Cheap pizza for a cheap price. They have good specials but it's not very tasty. It beats ordering little Cesar's but that doesn't...,2
One of the dirtiest restaurants I've ever been to in my life it's like they gave up on cleaning a year ago smh I had the asada tacos they weren't half bad...,1
"To the writers who ask why they ask about ebt... 80% of the customers here use ebt, this is skid row. 

The food here in low end diner quality, nothing...",3
"I don't, typically, give bad reviews. I don't, typically, have my change stolen either. Or asked if I'm paying with EBT. My total was $7.10. I gave him...",1
"The guys at Boketto are top-tier. They have a few cold brew coffee blend unique to their shop, and tons of different loose tea blends too. You can buy a...",5
Great service good cold brews and the food truck outside sets the mood right BEST SPOT IN DTLA,5
"I tried the cold brew Hibiscus tea. So refreshing, it was perfect as is. I will definitely be back to try their cold brew coffee!",5
"Echo park has always been my spot to hang out on the weekends, and now it's gotten better. This spot has added more culture and diversity to the park. I...",5
"I love their food !!! It's so good. Especially their deserts. Very tasty , 10/10 !! I came here with my mom, the people working there are so friendly too!",5
One of my favorite places for pizza. I love the mushroom and onion pie. So goooodddddd!,5
"Small pocket restaurant in the heart of downtown with great food, friendly staff and competitive prices! 

Sitting outside enjoying the busy downtown...",5
"Spend time in Downtown always is fun, and if you work close to this place is really good to eat an yummy pizza, many flavors, a good dessert and really...",4
"This was the best pizza and they have great services and it smells good but they can put more pepperoni 


By : Mio Wio Brenes",4
Best darn pizza recomend A++++ besides good price affordable worth to come and eat in here small area to eat but man this place is awsome,5
"best tamales in Los Angeles. Been coming here since they opened. one of the best lunch specials in the area too. 
the atmosphere is tranquil and quiet
the...",5
"I'm extremely picky when it comes to tamales  this place definitely exceeded my expectations! 

Great friendly staff, great tamales, great price! You can't...",5
"I showed up on a Thursday morning right as they were opening (sorry, I hate being that person) so I hungout in my car for a while. First thing I noticed as...",5
Came across this place on my search for a hookah bar and realized I was hungry! I had the donor kabob and it was amazing! Highly recommend!,5
"Finding anything close to Turkish Doner (shawarma, gyros, you name it) is impossible anywhere outside of Turkey itself. But craving it sooo bad have very...",4
"Here's an honest review of the 3 plates I ordered using Uber Eats. I would give this place 3.5 stars but Yelp doesn't do half stars. 
The Adana / lule kebab...",4
"This second-generation Armenian deli makes delicious, high-quality sandwiches using only premium Boar's Head meats and fresh ingredients. The French rolls...",5
"This Armenian deli is a hidden gem located in St. Vincent Court, downtown LA. They offer pastries, soups, snacks, and sandwiches.

If you're not from the...",5
Garo's deli was such a delightful find in DTLA. My husband and I were wanting a sandwich while on our adventure in the city. This was in an area that we had...,5
"On Saturday morning, I was wandering around Downtown, figuring out what to do after the destination I was headed to was not actually open for business....",5
"What a beautiful late nineteenth century art nouveau building/ interior, a famous Pasadena designer did the gorgeous tile work, looks like a million...",5
"I'm still craving the coffee from here! As someone who doesn't like super sweet coffee, the 'missile' is still delicious. You can't get it 'less sweet'...",5
"Medium-sized coffee spot with a couple exclusive & palatable signature options. I think you'll enjoy the high ceilings, earthy outdoor seating, and...",5
"Verve makes a mediocre hot chocolate - but who cares?

For us the headline story was we had just gotten out of Skid Row.

Skid Row is unsavory.

Really...",4
"Good little spot in the middle of downtown LA to get a quick sandwich, coffee, danish, or a quick play of lottery. It's family owned and operated thus you...",5
THE ABSOLUTE BESTTTTTTTTTTTTTTTTTTTTTTT TUNA SANDWICH EVER!!!!!!!!!!!!!!!!!.. this place is amazing.. dont let the size fool you.. the owners are amazing...,5
I always make sure I stop by here during my lunch break. You can't go wrong at Sally's!,5
I've eaten here a few times already and they deserve a review. The lunch specials are the best deal around downtown that I have found yet. A big plate of...,5
"Affordable quality food, entertainment (tv, musicians) although there was no restroom in sight. Food was filling and it felt like home.",4
"(Snacked 01/28/17 SA @ 4:30pm): Come on...get happy!

The ""3rd Annual Night On Broadway"" event that celebrated the revitalization of the old Broadway...",3
"This place was great because I thought they had great customer service. They messed up my friends order but they fixed it no problems
 
. It wasn't until my...",1
"This place is great and the service is amazing. Granted it is a tiny spot, but for the limited selection the food is great. The woman who runs the business...",4
"I've tried plenty of birria spots in LA, and I have to say this is one of my favorite places to go when I want a quesitaco. The birria has a unique flavor...",5
"I had such a nice visit here .. the staff is so friendly. First impressions for me is everything anywhere I go.
I didn't get her name but she helped me...",5
Oh..my...good Lord. A friend of mine has been pushing me to try birria tacos. So when she visited we drove all around to try and find a spot that was open...,5
"I was on my way to the Broad and decided to stop by for Pizza before the long wait.

I had the Stromboli and it was very delicious and fresh. You can...",5
This place is a joke. Asked them for a plastic knife and was told to pay five cents. I did since it seems that their business must be struggling. I hope...,1
"Today decided to roam around LA , needed a quick bite . Ordered a slice of pizza . I have to say , it was delish !! Hot and fresh ! Now I found my little to...",5
Obsessed! This place is amazing. They make everything completely fresh - everything is good but my particular favorite is their Baja torta. And DONT FORGET...,5
"WOW, just ordered here off Uber Eats and I'm so impressed. The bean and cheese burrito is so delicious, haven't even tried the rest yet but I can tell...",5
Where do I start?! First off is the price/quality of the burritos is unmatched in LA. Burrito break is my to go spot when I'm in the area for a quick meal...,5
The best event in downtown LA. Local small businesses putting themselves out there for one nite. Amazing deals on everything from clothing to food and...,5
I made a reservation for my birthday celebration last weekend and by far the best service my family and I have ever received. As soon as we hopped out of...,5
"The best deli in downtown. Sandwiches made to perfection each time. Staff is cheerful and welcoming and give good suggestions. 
I go here for lunch atleast...",5
Truly amazing place with quality sandwiches and bagels. The drinks are great too.  Best pic is of course LOX with super tasty smoked salmon but there are...,5
This place never disappoints. Prices are reasonable and sandwiches are never lacking. I usually get the lox bagel but today I decided to have a sandwich for...,5
"Cheap prices for quality sushi! 
If you're on a budget and in downtown LA this is the perfect place for you.
I always get the bento lunch special and it's a...",4
"Serving up some Asian-ish food to generally older and working folks here. 

There are bulgolgi bowls, bento boxes, Philadelphia rolls, etc. 

Owner of this...",3
By far the best!. Fabio and his staff always in a good mood ready to serve with quality! My favorite is the shrimp tempura roll (so good it didn't make to e...,5
"No bullshit $5 cash only bowls. Panda Express with less frills and lots of construction workers eating lunch. 

Greasy chopstick dining at its finest.",4
I love this spot on my lunch break when I work downtown! Such a good deal if that's the food your craving. My favorite is the spicy chicken bowl. They soup...,5
Pass by their shop every time I'm in the Diamond District and that colorful sign with the playful always intrigued me. I finally bit this past week and...,2
"First time trying Le Bafe Bonjour... As I wqs walking though st. Vincent court, I stumbled upon this place. I have tried every major coffeeshop since moving...",5
"I can confidently say that this coffee shop wins first place in my heart. The coffee here is unlike no other in Downtown, LA. It comes in strong with those...",5
Gabriel is the best! I go there everyday and the have the best coffee ever! Such good customer service and going there just makes my day better!!!!,5
"Gusto Green promises big flavors and follows through. I felt that each dish brought out the best of each ingredient, be it huge salmon fillet or the humble...",5
Service was good. Food was cool. But I didn't know the fried hemp actually makes you high (like THC edible high). I just wish I had an opportunity to...,4
"So excited that Gusto Green has opened up in DTLA! 

Came here for dinner on their opening night and had such a wonderful meal and experience.

I love that...",5
"So have you ever watch $40 a day with Rachael Ray?

I like to live that life style but my budget is a little affordable, lol I came across this little...",4
"I just don't get places that serve burgers and no fries; they go hand-in-hand. However, they don't have a deep fryer here. Only chips and potato...",3
"I consider myself a food snob (or at least that's what my wife calls me). But I like visiting ""hole in the wall"" places.  I've walked past it multiple times...",4
"Yummmmm, I really enjoyed the food here. honestly anything you get will be amazing. I got the chicken and shrimp fried rice and it was so good. They give...",4
"Filet migon? Lobster? Off a food truck?!

$17.50 for the NY steak combo. 
+3.50 sub to chicken fried rice 

First & foremost this is to review their truck....",4
"Horrible experience 

They ruined my order and the cook told me that I was wrong that according to him the Ny is filet",1
The food is absolute gold you should be so lucky to eat it .Doner meat is best in the world ! All daily specials are amazing . (And no I'm not the owner or...,5
"$11 for gyro sandwich on either French baguette or pita. Generous portions of meat obscures shrettuce and tomato. 

Tastes like grilled steak more than...",3
Fantastic sandwiches for a very reasonable price! $10 will get you a loaded sub and a side. Fast friendly service too.,5
A little gem hidden inside the St. Vincent plaza. I order coffee from here everyday. Everything they offer is made fresh daily. Ellie runs this location and...,5
I love Amandine! This is definitely my go to spot for a delicious and healthy lunch. I'm obsessed with the tuna wrap! Garnished with hard boiled eggs and...,5
I got food delivered today and as much as I appreciate that the food was still warm this fajita CHICKEN BURRITO is the smallest burrito I've ever had so not...,3
Best place in LA!!!  This place never lets me down... The food is always fast and fresh and the presentation is superb!  I highly recommend you try this...,5
"I ordered chicken and steak combination plate for lunch, the food took a little longer than I expected, but the wait was well worth it. The meat was grilled...",4
"This place is the ol' reliable of downtown Mediterranean food. I have probably eaten over 50 meals from here, and have never had a negative experience....",5
"We came here after watching a show. What a great place!  There is no food but the drinks more than make up for that. The atmosphere is very professional,...",5
"I'm overjoyed that Broadway Bar survived the pandemic. The decor has a classic roaring 20s feel to it, with brass inlaid ceilings and a central circular bar...",5
I love this place. Coming back from Covid and going back to your favorite bar with new faces it's hard. But Broadway Bar is amazing. Their cosmos are...,5
This place is a couple of blocks from where I live and its garishly decorated windows has always existed as a beacon of temptation towards the end of my...,2
"A simple place to grab a quick lunch in the Fashion District...They have some sandwich options (the majority seemed to have ham in them, though), salads,...",3
"Lunch in the fashion district can be both depressing and barf inducing.  Not the case with Emerson's.  I usually get either their veggie chili, grilled...",4
"I work in Los Angeles I have bought lunch there but their quality has gone down where it was good before, and also I had an incident where I told my co...",1
"Located in an alley behind all the jewelry stores on Broadway. This hidden gem is a must try. 

Very fresh and delicious. Assortment of Mediterranean...",5
Arrived at the time they were clearing tables but they gladly took us in and accommodated our orders and allowed us to dine in without making us feel...,5
"Happen to stumble into this place and it's definitely a hidden gem! Food was on point and services was even better! If you happen to be in the area, I...",5
Market Catering is incredible and I highly recommend them! I met Jane one day after receiving an intro e-mail. We had her visit our Santa Monica business to...,5
"2 stars and a half-

For the price I paid for my chicken wrap $12 I would have expected a bit more pizzazz. My chicken was super dry and had no taste. Zero...",2
"I just paid $20 for the most underwhelming lunch I've had in a long time. Customer service was horrible today. The woman serving me told me ""we don't have...",1
Ohh my gosh! I would've never thought just looking at it from the outside. It's true what they say don't judge a book by it's cover because sometime the...,5
Fuck this place. This damn restaurant is the reason I can't lose weight; I just keep coming back. The combo plates are so damn good and you end up finishing...,5
Located near 6th and Broadway this is a great place to get some Mediterranean food.  You may miss this place if you are not looking for it.  Decent-sized...,4
After shopping for flowers all morning this is the place to stop by to refuel. It's a must stop for me when at the flower market. Whether it's for a drink...,5
"Really great brunch spot right in the flower/fashion district of DTLA.

The chicken and waffles are incredible, and so is the Avocado Benedict. It gets...",5
"Bottom Line: Brunch here on the rooftop is so cute! Loved the chicken and waffles. Ample parking, just get out before 4pm.

Chicken and Waffles: It was so...",4
"Great deal downtown.  By deal, I mean value for the money, and the lamb shank is remarkable in this regard.  High quality, along with dill rice, salad, etc.",5
"The chicken shish kebab was tender and flavorful, although there were a couple pieces of chicken that had a very odd texture. Not rubbery, but slightly...",3
"I've reached a point where I've sampled most of the widely reviewed kabab places in and around DTLA be them of the Mediterranean, Persian, or Greek variety;...",3
"Woah! Get here before 11:00am to get your burrito and coffee under $7 dollars. Quick & yummy! It's totally worth it. 

PS: The picture does not do it...",5
"I had food poisoning a month ago. I wonder if that's why the place is closed since 2 weeks now. 
Plus i found a wood stick in my Patty. 
I hate giving...",1
This is a quick and nice breakfast spot.  It's more of a order to go kinda restaurant with just 2 tables outside if you wanted to sit and eat.  This place...,4
"It's shanty, it's small, and there's no ambiance. The food more than makes up for it.

I usually get the chicken here. I haven't tried anything else, except...",5
"So I've been here many times, many years ago, the last time being about 2 years ago.  My group of co-workers and myself would come here so often, that we...",4
It pains me to write a bad review but the tacos were inedible. I've had tacos all over LA and in Mexico and I just couldn't finish these. I was with two...,1
REAL authentic Mexican food. Doña Inez doesn't compare to any other Mexican food restaurant in Downtown LA in my opinion. It's rare to find a family owned...,5
Came with my little family on a Saturday morning. We were able to grab a table in the corner. The decoration inside is beautiful. It's truly a hole in the...,5
"Delicious little place! The food is authentic, no frills just yummy! Customer service is fast and efficient. Love this place!",5
"Hello Yelp, 

I stopped here for a nice cold refreshing delicious yummy beverage and the juice is everything I hoped for and more.  

This juicery is great...",5
"Very fresh and healthy juices! 

Got Citrus 2 and Celery Juice. Citrus 2 was very refreshing while Celery Juice gives a good cleanse (sister says it...",5
"Came here with a few friends after volunteering at Skid Row. After surveying the Grand Central Market and seeing all the hype all around social media, I had...",4
I would say that for a fastfood type Massis' meat & fish are way over the quality. As you try their grilled idaho trout & beef kabob (just to name a few)...,4
"Burned kabob and rice was really low quality, awful!!!!!!
I had really bad experience!",1
"I did the one thing I always tell myself not to do... order a dish they aren't known for....

I ordered the Argentinian skirt steak at a Mediterranean kabob...",2
"My new favorite Mediterranean spot in LA! I honestly loved everything I tried here! First off, the falafel is phenomenal! Made in-house and fried fresh,...",5
Excited to try this Saturday so I walked on over and plunked down $15+ for a shawarma sandwich. At first Im like whoa!...$15 bucks!. But then I realize its...,4
"Wow one of the best Mediterranean spots in LA. Their Gyro, and Chicken Shawarma are equally flavorful and juicy, I would try both in a pita or a plate....",5
What a great way to savory a different type of sausage out of the ordinary. Chicken jalapeño is a bomb!! Strongly recommend with their own seasoned grilled...,5
Best lengua y juevos anywhere. Theresa always treated me better than I deserved and orders that passed through her hands were blessings. Wonderful people...,5
"If you're in the Flower Market area then this is a convenient pitstop for Mexican food. I think this location has now changed its name to Tlajomulco, but...",3
"For good or for bad, Lalo's is as real as it gets.  Walking up to order, you cancel the rest of your appointments for the day assuming you will become...",4
"love this spot. petite peso is delish a mid-range (pricewise) option for filipino food. i hadn't had lumpia in decades, so i was super stoked that their...",5
"Happened upon this gem on a walk in downtown. A grab and go spot but there are two little tables you can sit right on the side walk. 
I appreciate the...",4
"Love Filipino food and saw this place before but didn't have time, then accidentally came across it today and stopped. 

Ordered the Adobo and pork lumpia....",3
Ordered for takeout and the sushi was decent. It wasn't the best and you're really paying mostly for packaging but it's definitely an experience you try...,3
"Super solid delivery service at this location. 
Love the customer support as well.
Called 10 times in a row and go no answer. 
Good thing I waited over an...",1
"How has this place managed to remain in business???
This was the worst meal I've had. They really need to change their name to Krispy Cardboard.
They sure...",1
"Ambiance: There is a lot of indoor seating. Based on my take out order, the customer service seemed good.

Taste test: This was my first time trying this...",4
"I've always liked Umami Burger as a burger and alcohol meet up spot. I realize now that if it's just the food then Umami is just 'ok'. 

I was open to try...",3
"Truffle umami burger was top 5. Now it changed to smaller portion, less gourmet toppings, and overcooked beef patty. 1 star because of what I knew they were...",1
"Food: As someone with nonexistent spice tolerance, I greatly appreciate Krispy Rice's menu full of substitutions and options for my palette. I LOVE krispy...",5
"So when they first rolled out Krispy rice, everything was so delicious and I kept ordering at least once a week. 

 Recently I ordered almost every box, and...",1
"what the fuck is??? the app interface is horrible i didn't even know the food was here because the app didn't send any kind of notification  
i tried...",1
"Not sure what went wrong with this place. Umami started with a BANG!  Then fizzled out.
Craft burger joints started popping up everywhere and Umami took a...",3
Incredibly disappointing. It had been a couple of years since we had been to an Umami Burger (which we held with really high regard) before we ended up at...,1
"OK, first of all, let me say that the food was good.  This review is not as much about the food as it is about the location and staff.  When my sister and I...",2
"I actually used to like their sandwiches, until tonight. We received the worst and most burnt sandwiches we have ever received in our life. Not just one...",1
This place is disgusting. There is no other word to describe what I got. The macaroni and cheese is literally cheese flakes and cheese whiz drizzled over...,1
This place is a total rip off. Ordered The Spicy and they sent me the WRONG sandwich in addition to FORGETTING my fries and the Mac n cheese was the most...,1
"Since I live in Los Angeles many months out of the year (I have a second home in Orange County) and am a bona fide ""foodie,"" I'm always on the lookout for...",5
Come on guys ! Who's idea was it to add celery to pizza. That's disgusting! I normally don't give such bad reviews but dude. Get to the program that's plain...,1
I have order from this spot a lot since discovering them on DoorDash. But this last time there was a FEATHER in my pizza. This is extra concerning...,1
"i stumbled in, hairs escaping from my ponytail, looking like some kind of zoo creature (the kind in the corner that nobody likes to look at). it had been a...",5
Visit LA a wedding. I was searching Yelp for a coffee place near me. Lucky me! Installation was just a few blocks away. After tasting the coffee- I can see...,5
The 50/50 cold brew was  flavorful af. The owner was quirky/cute. Super fast service too,5
"This little place is quite amazing. Honestly, if yelp didn't tell me directions, I would have been lost and just went to a hot dog stand... 

I got the...",3
If you didn't work in the building or know someone who has been there you would never even know it exists but from what I hear it can get pretty busy. A...,3
"Forget about this review, go here for the real deal on this place

http://www.yelp.com/biz/rama-thai-cuisine-los-angeles#hrid:HzmMscqAgWKqLATZPnJwlQ


This...",3
love ordering lunch from here always on time and always sooooo good i recommend the spicy fried rice and fish sauce to dip the shrimp in my go-to,5
"I called at 10 to place a order because yelp say 10 to 3:30. But I was told very rudely that they open at 10:30, so don't call until 10:30 or you also will...",2
"Working in the same building, I like their Shrimp Fries Rice with Veggies & sometimes their Shrimp Soup with Noddles.
The owner & his wife so friendly,...",5
We drove from Oxnard for wedding dress shopping at Cocomelody next door  and found this perfect place for lunch! We purchased the paciese sandwich with a...,5
"Overall, I would give this a 3.5 rating. I ordered a strawberry soft cream cake ($37.99) for a birthday a week in advance for an afternoon pickup and the...",4
Their pastries are to die for! My sweet neighbor introduced me to these delicious pastries. The next day my brother and wife were at their local Paris...,5
"They make my smoothie almost everyday, all fruits . Sandwiches here are amazing.

Its like having an amazing sandwiches at home. 
My personal fave is the...",5
"The staff had so much energy, Taylor took our order and was very interactive as well as super professional. Our server Ashley was very sweet and funny, the...",5
"Our cashier (Taylor) was really zealous, it was really cool. Our server (Ashley) was incredibly charismatic, and even hooked me up with a large lemonade....",5
I was super excited to try this spot out! It was definitely worth it. We ordered the smoke shack double burger with fries & the Buffalo chicken sandwich....,4
"A diamond in the rough! This place is bomb! Whether you want something healthy or something totally greasy and satisfying,  you'll find it here.  
For the...",5
This is my #1 spot. The food is good and it's very convenient if you work in the DTLA area they deliver and there prices are very reasonable. They have...,4
"Was really unhappy with my purchase yesterday.  Found this little hole in the wall while shopping for textiles- 305 E. 9th St STE #122, Los Angeles, CA...",1
"My friends and I were trying to find a place to eat after visiting the attractions at Exposition Park and we decided to go to Broken Mouth. 

Apparently...",2
"I found this establishment wandering around in the streets of the fashion district in Los Angeles. 

It was very hot so I  decided to order something to...",3
"My bf and I just drove from Pasadena to k town for some nice mid night snack. Their Ja jang men and seafood jam bon noodle soup were on sale, so we gave...",1
i went there randomly because I always wondered if it was any good. I usually go to the ayce kbqq nearby....but i am so glad that I tried it...their spicy...,4
I came to the area with my service dog. At one of the lights a nice guy started talking to me about my dog. I asked him where to potty her and he gave me...,5
"Go Kebab combo lunch.  Great portions and the meat is tender! 

I  had the salmon and as a first timer had no clue how crispy/ hard cooked the fish was...",3
The rice and barg were delicious. The grilled tomato was also fresh and tangy. It comes with a fresh crisp salad and some creamy dressing. Portion was...,4
PERFECT place for an early morning coffee - I am not a coffee drinker so I ordered the chai latte and split an apple danish with my friend. I'm usually very...,5
Outdoor seating .. bring a book and relax escape to Paris .. Italy down broadway street  .. nice scenic vibe of the 20s next to the iconic Eastern building....,5
"**New Review**

Loooving this trendy spot.

I often come to ilcaffe for what else, the Coffee. The location of this establishment is on broadway between 9th...",5
"VERY NICE VERY NICE 
I remember when I ordered the half rotisserie chicken, it was juciey, moist and most importantly DELICIOUS!!! 
And after realizing it...",5
This review is long overdue. I've been meaning to write a review for at least a month on how great this place is. The food is always fresh and quite tasty....,5
"I don't usually order a salad to go, usually if I want some sort of takeout or fast food, I go for tacos or pizza.

But today I was craving something...",4
"Shibumi is a experience and adventure of traditional Japanese course meal. 
If you expecting exotic fish and seafood sushi restaurant this is not your cup...",5
"This place is underwhelming - with exception to the sendai wagyu (which was delicious), every single other dish was mediocre. Frankly, I'm shocked that it...",2
"We were visiting LA and decided to sneak in a Michelin rated restaurant during our stay. Service was attentive and not overbearing. Atmosphere was cozy, dim...",4
"Love this place. Have been a member for many years. 
If you like LA history and being around diverse people of all ages this is an amazing place to work...",5
"Save the headache and sign up for John Reed or Equinox or even Golds Gym would be better than this disaster.

This is by far one of the worst clubs ive ever...",1
The facilities are decent and most of the staff is friendly but they blatantly discriminate against certain members.,1
"This has become my favorite place to stay when visiting LA. Not sure why it shows as four $$$$ on yelp, it's actually quite reasonable all things...",5
Really enjoyed our stay here while visiting LA for the weekend. This hotel is located in the heart of LA and a bit tricky with finding the parking lot that...,4
Stayed at the hotel for 4 days and had an overall really good experience! Terri was there to check us in and was exceptionally warm and friendly throughout...,5
This place has been around for quite some time. I used to live in the downtown area and thought this place was very sketchy but little did I know it was a...,5
"My husband and I hit this spot 3-4 times a week (Mon-Fri) after getting off work. Saturdays are typically very busy. As a weekday and Sunday go-to spot,...",5
"Hi:) we just moved in the area!  We came in to order drinks and they took about 39 minutes to serve us. I saw them serve people after us, even though we...",1
"Great healthy and tasty salads, bowls and such.
This was my first time at sweetgreen. I decided to go for one of their favorites and asked them to make it...",4
"Yummy healthy salad or healthy food. 

My first time at sweetgreen I tried their one of the bowls from their prefixed menu. But ever since I tried my...",4
I was told that the next order i placed id get a $7 credit. Then I got an email saying there was a delay and that id get another $7 credit on my next order....,1
"This joint is solid, worth every star. The ingredients taste fresh & the cook hits the patties, buns & onion rings just right. They serve their own house...",5
"Got take out here a couple weeks ago.

Banana de leche pie was delicious.

Onion rings and fries were average.

Burgers were good.

Items r on the pricier...",3
"I used Yelp to find a restaurant.

So I picked this one. I was lucky to find street parking not to far from here.

I looked over the menu and picked a patty...",4
"Hands down delicious. Make sure you eat this when you pick up the order as having it piping hot is worth the potential roof-of-mouth burn. Kidding, it's...",5
"Yummy Boboa and Donuts, fast service, small little shop. There's only enough space for like 4 people to sit inside. There's not a ton of outside seating...",4
"Cute and yummy .


Donuts and Milk tea were great from here . 
The place is tiny but so cute .. 

only down side is the employees don't try to make your...",3
"The tacos here are made tortillas hecho a Mano.  ""Hand rolled and pressed. I had a chicken taco and an al pastor taco freaking delicious yoe. They give you...",5
"Food truck is located between 8th and 9th st on hill street ..weds through Sunday  11am till 3 am! 

They have some hot Cheetos quesadillas and burritos...",3
Probably one of the best birria I've ever had. The consome is super flavorful. We also had the asada tacos and the hot Cheetos quesadillas. Great size....,5
"Best Bar in DTLA, great music which is not too loud to have a conversation, friendly bartenders, reminds me a lot of cool small indie bars in Berlin and...",5
"Last night there was a guy so intoxicated that he started kicking me and punched me in the face, and shoved my girlfriend down. Completely unprovoked, just...",1
"The spot itself is fun and cozy with reasonably priced drinks, but the bartender behind the counter was incredibly rude and ruined the whole experience. I...",1
"What?
One review?
How is this possible?

I guess it's up to me and reviewer Gev M. to inform y'all. However, I do welcome the opportunity to give my two...",5
"What a beautiful Café! 
intimate and beautiful decorated, filled with little details around the whole cafe are words I would use to describe this place to...",4
"Gotta say, this place is great once you get familiar with the menu. At first glance, I didn't know what most of the food on the menu was, but after doing...",5
"My daughter requested Dominos on one night of my vacation in LA-- I noticed the location in close proximity to the hotel, so I figured I would place my...",4
I tried to order a pizza four times and was hung up every single time. Once I can front of the person she thought it was funny and went to a tell a...,1
"The pizza arrived cold .. I asked for extra cheese with pepperoni and jalapeños.

I hardly had toppings I mostly just tasted cold sauce and the app asked if...",1
Chicken Souvlaki is really good! Comes with a salad and rice. Everything tasted fresh and lots of flavor.,5
"For $15, the owner gives you some salad, a tiny, tiny pita bread sliced into tinier 4 bits, two spoons of white something dressing, a spoon of oil  and 4...",2
Ill just let the pictures speak for IT SELF DO NOT EAT HERE THIS IS JUST CRAZY ...... should have known better by the cheap prices this is DISGUSTING,1
