text,review_rating
"Stumbled upon Van Leeuwen, while waiting for our Tesla to charge. I sampled the passionfruit cheesecake and the vegan peppermint stick. I went with the...",5
"ORDER AHEAD/WAIT IN YOUR CAR. Only bad experience you're going to have is the debauchery that is Main & 6th street, the Carne Asada burritos here are...",5
I used to live in the building where their other truck parks outside of (9th St & Broadway). I loved that truck. The people in there were hella cool and...,2
Not sure why I just paid FIVE DOLLARS for a Coca Cola but now I know to just walk a little further next time lol,3
"Exceptional breakfast bagels, for an affordable price. 

The service is quick, yet courteous. God bless the family behind the counter that run the joint....",5
Best little place to get some lunch on a low budget. Great little coffee shop without the big prices plus they have so much more. Their sandwiches are made...,5
"I love this cafe, it's family owned business, the husband and wife are always very friendly and nice. :)

Despite it being a small location, they have a...",5
"Like a million places downtown, the Spring Grill is a perfectly average place that seems to do a competent job serving people in the nearby offices.

After...",3
"I've been coming to this location for years. When I would take my dog to the dog park on 2nd and Spring, I would usually stop by on the walk home and order...",4
"Very pleasant experience, though it was a little unexpected. Upon my entrance, the cashier seemed relatively unhappy to see me, and given that I arrived 15...",4
This is the best poboy I've had in California period. The sides could be better but the sandwich is the main event anyway,5
"I was here tonight and I had a TERRIBLE experience at the bar. There were 2 bartenders, 1 Asian guy and one girl who looked Latina. 
I got my first drink...",3
"Worthless! The dress code on their website says ""glamourous attire"" which is what they wish they were! Do not expect anything glamorous, more like sad....",1
I was recently here for an event and just wasn't all that impressed. I guess it could have been a different experience if I were there for something else....,2
Such fresh food! They have the best Pickles lol. The sandwiches are so good! My favorite place on Spring Street!,5
I ordered the brisket sandwich and it was so delicious. I ate the full sandwich. My husband had the Tuna Sandwich and he really liked it. Your sandwiches...,5
"I'm beyond stoked I found Spring Street Cafe on Door Dash. I've been ordering on food delivery apps throughout the pandemic, and I loved how affordable,...",5
"Unassuming facade yet deep in space both literally and figuratively. This place looks like it has some history. 

I like that they are focused on the Latino...",5
Such a nice venue! We worked an event here tonight and it was really cool to see the history of the building. On the lower floor when you go towards the...,5
"What a cute, intimate theater  
Came with friends to watch ""The Latina Christmas Special""  at the front they gave a us a free drink pass. The play was...",5
"We love the factory kitchen and have been here half a dozen times in the past 1-2yrs (it's a bit of a drive for us and we old). 

Always and I mean always...",5
"It was our first time here! We were at another restaurant this one night and the people next to our table highly recommended Factory Kitchen, since we loved...",4
"My friend's and I were really excited to eat at Factory Kitchen, but we walked away feeling very disappointed. While we were promptly seated, our server...",3
I had a chance to see this building while on a walking tour.  The gentleman explained the history of the building and we had a chance to step inside and...,5
"CURRENTLY CLOSED. I stopped by today and there was a sign on the door. Bummer. You can peek through the door and see some of the gorgeous interior. 

I'm...",4
"Pre-covid, I went here with my friend a few years ago and was able to go past the security guard stationed at the entrance since tourists aren't allowed and...",5
"Just like fellow Yelper, Myan, mentioned in her review.. This is the best boba spot in DTLA.. Except, I don't get my tea with boba. Great quality tea,...",5
"It pains me to write this but unfortunately, this location is nothing like the location in Pasadena.

Both times I've gone here and taken friends, my...",1
"I think they might have given me the latte instead of the chappucino? 

Anyways, the tea itself was good though at half sweetness I found it still way too...",2
"Hole in the wall, does the job- late night tacos and burritos. 

Was stunned, when I asked for the check, and the sparkling water (mineragua, not topo...",3
"Had the Carnitas burrito and some chips...it was pretty big and filled me up. But, that's as good as it gets.

There was nothing special here, the burrito...",2
"They've been in business for quite some time, buy why no new reviews since 2016? I had to find out and headed down to add my review.

People always seem to...",3
"Cute little new gem in LA. Ambiance, staff, and food are delicious. I recommend the acai & bali spicy chicken rice dish.",5
"I love this Les Fideles owners are very inviting and the food is delicious! I had the Balis curried chicken  and I would highly recommend you try that dish,...",5
I've been to this restaurant twice since they opened recently. On both occasions the food and service was great. The sandwich and burger I had are not your...,5
"A good coffee shop that usually bangs out drinks fairly quickly, especially if there isn't a line. Despite being in the same building as Bohemian, I don't...",5
"The Honey Cinnamon Latte (w oat milk) is my fave. I tried it my very first visit and haven't tried anything different because I'm clearly an addict. 

The...",5
It used to be that Spring for Coffee was your best option in town for high quality coffee. Something changed when it switched ownership. I get the sense...,3
"A great addition to spring street. A bright, clean, industrial interior houses about 10 tables. 

The menu is large and diverse and tasty. We had the Nali...",5
Ordered a lamb biryani and veggie samosas. The lamb biryani was quite a large portion it filled an entire takeout container. It was filled with a huge...,3
"I ordered food here when the place first opened, and was shocked at the great quality of the food; the nice serving sizes, the fresh flavor and the...",5
"Definitely come here! Whether you are locals or visitors, this place is worth going. 

Reservation: good time goes fast so plan ahead. They take...",5
Got a reservation two days ahead for outdoor. Photos of the indoor dining seem to be categorized as outdoor because there's a ton of plants hanging...,4
"Same management as Bestia... makes sense, because Bavel is also amazing. Their serving style is family style - they'll bring everything you order in rounds...",5
"I AM OBSESSED WITH THIS PLACE!!
I've been going to Verve near my house, and now I found this location... and nothing ever going to stop me.  I am in love...",5
"If you're looking for good coffee, this is your place to go! The nitro cold brew is my favorite.

It's a great place to work too but make sure your laptop...",4
I've worked at this coffee shop twice now and love the architecture and atmosphere inside! It's one of the most beautiful coffee shops I've ever been to!...,4
Moved into the area recently and found Kalbi's take out menu in the lobby of my building so I've been meaning to give it a try for a long time.  The only...,3
"I was very excited to try this place.  I had visited the marketplace across the street during my lunch break and even though the tacos I got were fabulous,...",1
Came here for lunch since I work at DTLA. The food is satisfying. Service is good and friendly. Price wise is okay and cheaper than the usual Ktown. I got...,3
"This establishment is a must visit. 

Cocktails here are true cocktails: gastronomic, bold, inventive, and memorable.

If you want to your taste buds to...",5
"I don't know how I've gone this long without knowing about The Wolves, for this might be one of my new favorite bars. 

First off, the space is stunning....",5
"Everything was great: food, staff and music 
The building is historic and very beautiful
I had a great time",5
"They are a nice smoke shop with a big selection, and they are the only ones open so late! They also have great air conditioning; it was lovely after walking...",5
"I live in the neighborhood and have been a patron of this shop for 3-4 years. I don't expect them to remember me as my visits are infrequent. However, most...",2
I don't recommend this place to anyone. I bought a vape from here and tried it and it tasted burnt. The vape brand was bug boy. I told the person who sold...,1
"I love love love this restaurant so much! It is one of my favorite restaurants in Los Angeles. I have tried the Ravioli Di Zucca (Pumpkin Ravioli), Bianchi...",5
"They make their own pasta ! Good quality in food. 
The portions are descent. 

The customer service is good. 

The location is in the heart of La so you...",4
"Delicious pasta! Came here with a group of friends on a friday night and it was packed. We waited more than an hour in line so by the time we got a table,...",5
"Stumbled across this cafe as I was walking around DTLA looking for a quick Gluten-Free breakfast option. 

This place is a small hole in a wall, with vegan...",4
The Tellurian cafe is DTLA's best gem! I absolutely loved the garden decor and the cozy vibe. The owners are the sweetest people and are committed to...,5
"I found this place while looking for healthy takeout in downtown LA, and this is such a hidden gem! The owners are very kind and helpful and even provided...",5
"I'm trying to think of a word to describe a place that's less than underwhelming... Long, dark bar. I've got no problem with that. But when claiming to be a...",2
"Tiny spot, this is Gorbals entrance bar. hilarious name ,Bar Mitzvah !
Hello , why hasn't this name been used before?",5
"Now isn't it convenient that there's a Blue Bottle across Broadway from Grand Central Market (review: https://bit.ly/3IkDonc)? As it so happened, Jamie W....",4
"Stumbled upon this little gem between A and B today, and felt prompted to stop in.

Beautiful decor, lovely China ball, minimalist, earthy esthetic....",5
I was so happy to find a Blue Bottle just a couple blocks from my hotel during the LA Marathon! There is ample indoor seating at this location; also some...,5
I've given up on fancy Mexican food and have been committed to finding places out of my Yelper comfort zone that offers cheap eats. Places one might be...,3
"We were staying at a hotel on Spring, and after I read the reviews here, I knew I wanted to try Bohemian House. It was a little tricky to find, as the...",5
Some of the best chai I've had! We were staying nearby and walked past this spot and knew we'd had to come back one morning to try it out. We both got dirty...,5
"Come to this place if you want incredible coffee, great vibes, and beautiful conversations. In all of Downtown, coming in to Blackie's place was one of the...",5
Had Garçons de Cafe bookmarked for months and wish I had visited sooner! This cozy wine bar is tucked away inside a mall-like building (same area as...,5
A really cute wine bar located in the heart of DTLA! A friend and I had two bottles of sparkling and shared a cheese board and sandwiches. The quality was...,5
"I highly recommend Garcons de Cafe! The ambience and setting allows for very intimate get togethers. Also, if you are feeling fancy! They have both Pâté de...",4
If you're near here this is where to eat. After an event nearby I wanted tacos and almost settled for something else until my buddy spotted this Street taco...,5
"This spot been here for some time now ! 
Looks like they were being clean and careful with cross contamination. Very friendly people humble and...",5
"Amazing!  Was looking for a late night bite and was in the mood for a Quesadilla.  Lupitas popped up on Yelp and off I went.  Get there and Lupita,was very...",5
All the tacos here are really tasty. I could tell that a lot of care has been put into making the meats and tortillas. If you really want to challenge...,5
"Stopped by here because my partner is a taco-connoisseur and we loved it! From what I understand, guisado tacos are supposed to be special since they're...",4
run... don't walk... to the nearest Guisados location. Every component contributes to this incredible taco. Homemade tortillas are pressed and warmed on a...,5
Black Sesame and Horchata waiting on you !! I'm sure it'll be worth the wait ;) ! Driving up 3rd for your other location and I hear the Thai tea is  I'll be...,5
"Women-owned, local gelato shop with drinks and vegan options. Came here on Memorial Day Monday around 10:30 and got some coffee. The lavender latte isn't...",5
Part of Downtown Los Angeles' bourgeoning dining scene since 2014 it was over six years later that Gelateria Uli earned accolades from Los Angeles Magazine...,3
"Best gluten free pizza, hands down. I wonder if they gave me glutinous pizza from Italy it tastes so good. If you want to have amazing pizza but can't do...",5
"Customer service here is horrible !!!! 
I was so excited to try this place because they have gluten free and vegan options, however. The owner was very rude...",1
Fabulous! I have a lot of friends from Napoli....this pizza is Exceptional. They would be proud. This was my first time here. I am a Celebrity Writer in LA....,5
Such a great hole-in-the-wall spot that has a great system of seating customers and pandemic-friendly upgrades. They have a kiosk to check in that updates...,5
"Food (5/5 stars):
LOVED the Blu Jam Benedict and Crunchy French Toast. Highly recommend this popular LA brunch spot

Experience (5/5 stars):
* Price:...",5
"The location of the restaurant is not ideal, sitting in a warehouse with the cold breeze coming through but we're all adjusting to this Covid life.  

Order...",4
"Was drawn in by a beautiful selection of chocolates, and the colorful array of macarons. I selected a variety of 6 chocolates to go, and added a pistachio...",5
"Keep in mind this location is inside a mall food court area and be prepared to park if you stay over an hour in the garage . 

Friendly service and clean...",4
This place is no longer in business. Wish that info was available before I made a 3 hour road trip.,1
"I know, it looks like I only eat from Ricebox. Actually If this could be true I would seriously die a super happy woman! 

So I was one of the lucky few who...",5
"I decided to try something different and ordered curbside pick up at Ricebox on a Saturday morning. When I arrived, there was a single spot available in the...",4
"Been here about 5 times now so I think I can leave a pretty honest overall review. The first time was great, it was during 2019. Despite being ridiculously...",3
Dropped in for lunch. Incredible burrito/ burger. Make sure to try the smashburger. Delicious and different. Great service. Located in food court on Spring st.,5
We came across this place on a Saturday and decided to give it a try. We were told that they just opened a month ago. We tried the smashburger burrito and...,5
Girl & the Goat  We we're able to wait by the bar to get drinks and I had the strawberry mezcal cocktail. While it sounded like it would be sweet it was...,5
"Ever since this spot opened up in the Arts District, I've been wanting to go. My party of 4 made reservations for Thursday evening two days before, and...",4
"Great atmosphere with a romantic and modern touch! Dishes are sharable and the service is very good. There's some street parking and valet to get here.

My...",4
Finally a spot that knows how to make a great sandwich! When my order came in from DoorDash and the bag was heavy....I knew the Turkey Pesto would be a hit...,5
"Sooo delicious !!!  

In ordered via Uber eats , it  just happen to pop up and omg i am glad . I love sandwiches my husband tried the Turkey pesto sandwich...",5
"Finally gave this place a try! It's a small shop located next to the grand central market. 

We ordered the Caesar Salad ($11) which had a spicy tang to it...",5
"I have been coming to Precinct for several years now, it's become one of my favorite spots in all of Los Angeles. They host a plethora of weekly events,...",5
"Precinct is back full swing!

Stopped in on an amazing Saturday Night in my Precinct best (an anniversary shirt courtesy Starrf*cker to support the bar...",5
Great place I really enjoy my time there the vibe was really good and the workers along with the people there were over all very nice. Mike a worker gave me...,4
"Hands down the best fries I've legit had in my entire life! That too I've had meat & potatoe combos at fat Sal's, smoke's poutinerie, and the famous...",5
Places is boarded up and shut down as of 02/14/22. Called the number listed and no answer. Tried the Instagram account information also no answer and no...,1
"Precovid post. 

Parking: My friends and I found a $5 parking lot with no time limit, but it was about 2 blocks away from this establishment. You can also...",5
"Who knew egg sandwiches are so worth the hype?! 

My friend and I wanted to come to Grand Central Terminal to try the Donut Man and wanted some lunch...",5
Gave into the hype and decided to try Eggslut and I can say it was wonderful! The sandwiches are a bit pricey however it's absolutely delicious considering...,4
"First time trying Eggslut in LA and the hype is real. 

Bacon, Egg and Cheese Sandwich- Super delicious from the crispy bacon, to the perfectly cooked egg...",5
"Worth it? Yes
Repeat? Yes-ish

Tucked away on the sides of the Grand Central Market, this place is cooking up pupusa fresh as you order.

+Pupusa Revuelta....",4
"Pupusas are one of my favorite foods, so imagine my excitement in finding this place at Grand Central Market. Cue disappointment music...

The wait was far...",2
Great little pupusas spot in Grand Central market. They have a wonderful variety of traditional and creative pupusas as well as other El Salvadoran...,4
Food is FIRE!! The only real Italian beef sandwich I've ever had in Los Angeles! I had one at a restaurant in the valley that claimed they were Chicago...,5
"Great Sandwich. It's not as good as Portillos. But it's cheap, available in downtown and great theming. Excellent service. The bread was great too. I also...",4
"Soooo good definitely a must try .... good italian subs... its off 6 and
Spring ... family business...
Good food ... seasoned well",5
"came here for valentines to pick up some things for me and others, at first i was just getting things for them and finished getting rung out then i saw...",5
"Unfriendly woman worker. Stood at register waiting to order as she stood behind the counter and never said one word or asked what I wanted, then just walks...",1
"I'm angry at how good these cookies were. 

We got two: vanilla sprinkles and a chocolate chip bourbon (or something like that). From the first bite, I was...",5
Can't speak to the bagels. I had the MacArthur Park Sandwich and it was really good. Got it with a side of potato salad and came with two pickle spears....,4
Do you like bagels? Well you're not going to find a real bagel here. And definitely not one that's fresh. Overrated and not worth a single dollar. Took a...,1
"4 stars for the food but I'm taking off one star because it's $$$ here and also because the menu prices are wrong and I was charged an extra $1.

I came to...",3
Came here to grab some drinks during happy hour while my friend and I waited on our dinner reservations. It just so happened to be on New Year's Eve so they...,5
These doofuses are backwards. Vax check mandates are no longer law and yet they mandate vax checks. If they are this backwards I am afraid of their food...,1
4/10 I'm rating. The inside and music of this establishment is pretty urban and upbeat. The decor on the walls is nicely painted and it's just him enough to...,2
"Choices choices at Grand Central Market!  I decided to try this. I was not disappointed! Amazing service from this tiny booth.

Food was phenomenal!  I got...",5
"With all the options inside the Grand Central Market, I'm glad I chose this place! I got the Sausage Hash for $10.95, which is not a bad price. Delicious...",4
"One of the longest running food stands at Grand Central Market, and for good reason! It seems like the only people complaining about this place are people...",5
"Ok, so it is a old vacant brick building! However, this building is the set exterior for Paddy's Pub the best show on TV! So, it gets major stars! The...",5
"Wow, I loved this place. We stopped in on my friends recommendation to have a quick drink. We were not disappointed  The owner Mike was so cordial &...",5
"We ordered a margarita and a highball,  since the pandemic the drinks are now ""processed"" from the well - no actual pours. Worst drinks we've ever had -...",1
"Having attended Street Food Cinema's kickoff to Cinema Phantasmagoria on the same block, my friend and I decided to open Yelp to find an open bar nearby....",5
"I was never a superfan of this joint - solid place, good drinks, but not really somewhere I would seek out and not worth writing a review about until...",5
Excellent Place to Relax  Great Bar & Vibes  always a great place to kick back & enjoy a Great night,4
"STEPH JUDGEMENT: Good-looking bar with friendly bartenders and great drinks.

My sister and I were heading over to the Grand Central Market when a sandwich...",4
This little gem is right next to the Grand Central Market... It sits next to the kaos of the Market and the food is so good.  Less people to fight for a...,4
"My first time going was yesterday (1-20-22) and it was very GOOD, I got a carne asada torta and it was VERY TASTY. The bread was soft and good.
I am...",5
"While visiting the Grand Central Market, I decided to come here for lunch. I saw that the line was long, so that was a good sign. 

I ordered the Carnitas...",4
"If you are in Los Angeles you expect authentic tacos.  Tomas offers a variety of meats.  The portions are huge, although prices seem to have spiked....",4
"I always love me a good fried chicken sandwich but this one knocks most of the ones I've had in Hawaii out of the park! 
We got the hot honey chicken and...",5
"Great location and convenient location(around tons of other options) 
Not at all what I was hoping for. 
The customer service with alright. 
The best part...",2
"I complained to my relatives that no matter how long our vacations are,  we always run out of time to try new dining experiences from my bookmark list.  So,...",4
"Sticky Rice is one of the stalls at Grand Central Market that always has a long line. 

I ordered the crab fried rice for $17 and thought it was flavorful...",4
"So I'm back for the third time and trying a different dish again. 

The BOAT NOODLES $14 were delicious! With a nice spicy kick that first has you thinking...",5
"for some reason, i just didn't enjoy it as much BUT i am willing to try again (just not the pad thai)

I got the pad thai and although the noodles were the...",4
"Thai Green Tea.
I used to go to Bangkok from India and have Cha Tra Mue brand Thai Green Tea all the time but Covid has ruined all the travelling. On my...",5
"REVIEW FOR BOBA ONLY
We kept spotting people having boba at the Grand Central Terminal (downtown LA's food hall) and wanted to try it. Found the spot in a...",3
"I was sooooo hungry and Grand Central Market has so many options, but I decided on Moon Rabbit! The chicken katsu sandwich is a fried chicken thigh on milk...",5
"Wowzer I literally had the best ceviche ever..we had the mixta tostada ceviche and fried fish  tacos. 

Mixta Tostada was clean and fresh with LOTS of...",5
"La Tostaderia is a popular spot located inside Grand Central Market. After being overwhelmed by the myriad of options, we sort of stumbled upon this place...",3
"Nearly $20 for the grossest aguachiles I've ever had. The shrimp was still grey when they gave it to me, didn't even have enough time in the lime to ""cook""....",2
We ventured a few of these spots in the area and had a good experience here. Can't say anything much about service since you just order and go but the food...,4
"So I lived in Brooklyn, NY for many years and never thought I could find good pizza in the west coast. I also tried numerous pizzas in Italy which basically...",5
"When you consider the quality and price, Olio's pizza is well worth stopping for in Grand Central Market! I ordered the Chicken Meatball Parmesan pizza...",5
"I have nicknamed the coffee MUD!
Prices are high, service is bland.
Only go here because it is convenient.",1
One of my top lunch time picks here in downtown LA.  The food is cheap and delicious and the owner is the sweetest!!! She gives me free cookies all the time...,5
The average deli.  Their soda drinks are a $1 per can!  The vending machines punch out better deals on sodas than that.  I ordered a BLT sandwich here for...,3
"I LOOOOOVE crab rolls and lobster rolls!! The crab roll here is soo Yummyyyy!! It's cold, flavorful and Very MEATY!! I wish the french fries we got were...",5
"First off, i was impressed with the presentation of the food. It's just too bad the taste of the food didn't match. The fries had almost no flavor and the...",2
"I was looking for fish and chips in the area and was recommended this place.

The fish itself had an amazing batter. The outside was crispy and crunchy....",4
I went there with a white Caucasian Male friend. When I asked something the barrister  (He was the only one serving) answered to my friend not me. Felt...,5
"If you are in the mood for some chicken fingers that is cheap and quick, this is the place to go! I'm satisfied each time!!

All the food items are super...",5
"Don't do it. This place is filthy. For one, good luck walking thru piss soaked entrance. Located next to rat infested Fallas Paredes... Gross!!",1
I love coming back to this place every time I'm around the area! the food has always been so consistently GOOD and cheap. Where can you get a full breakfast...,5
"100% useless.
No one should have to go through the song and dance and expense of hiring a lawyer, going to court, and asking a judge for a subpoena to...",1
"They r the WORST telephone, internet communication system I've ever had. 
Customer service ZERO, technical support ZERO, technician ZERO!!!
If u hv a choice...",1
Unbelievable that a fraudulent company like frontier communications is allowed to basically have a monopoly and then defraud reg people of California.  Read...,1
"The lengths I go for a First to Review badge. 

Noticed there was a page for the Arcade Theatre, it didn't have a single review, and I jumped in the car and...",3
I am forever a returning customer. Lupe makes the best cakes. Our go to cake has and will always be the tres leches and chocolate cake with chocolate and...,5
Owners seems nice but not a quality pastries.   Yes inexpensive but rather pay more nearby Paris baguette.,2
"Received an incredible birthday cake from this bakery, easily one of the best tres leches I've ever had! And so beautiful!",5
I was at Grand Central Market for dinner and the Oyster Gourmet was my first stop. I ordered the dozen oysters for $39 and a glass of sparkling wine for $13...,5
"Worth it? Yes
Repeat? Yes

Dozen Oysters for $39

It's a small, no frills location serving up some good oysters.

Super friendly staff and fast...",5
"The family and I stopped by Grand Central Market for a snack on our way to The Last Bookstore and what better snack to have then oysters.

The Oyster...",5
"I've been waiting for this place to open and it was worth the wait! The food is delicious - flaky pastry and juicy meat, and the prices were awesome too....",5
"Got to try these, great food, black owned, you will be back.  You can get them frozen to take home too.",5
"Reading some previous negative reviews, a lot of people commenting on the taste and quality of the food. Well, I experienced quite the opposite. Everything...",5
"My boyfriend and I ordered the 3 meat combo plate: beef brisket, fried chicken, and smoked chicken with the BBQ baked beans and fries. We wanted the mac n...",2
Horse Thief BBQ is located at Grand Central Market in Downtown Los Angeles and has patio seating under some trees.  I decided to get a plate which came with...,2
The people that work there are amazingly kind and friendly. The turkey sandwich is pretty great too,5
DO NOT SPEND YOUR MONEY HERE EVER !!! They will not take Golden Dollars when I confronted them about this after giving them a paper dollar their security...,1
Sooooooo yummy. That quesadilla hit. The people who work here are awesome too. No complaints from me.,5
Love love love love. Just go eat some bomb simple yet effective tacos!!! Whenever I'm in dtla I ALWAYS stop.,5
"Don't let the location deceive you. This little hole in the wall can hustle up some good food! 
Usually a Mexican salad consists of shredded lettuce, lemon,...",5
TLDR: super delicious flavorful and packed with meat burrito! Would highly recommend and I would definitely come back it was so good. The guy at the counter...,5
Amazing flavors at this Mexican stall in the Grand Central Market. The tacos are $5 each and they pack in the meat fillings. We got the one chicken and one...,4
SOOOO GOOD & HUGE TACOS!!! For a $5 taco you get tons of meat that does not even fit in the taco itself topped with onions and cilantro (red and green sauce...,5
Such a fun environment for such great prices!!! This spot was in the opposite side of the entrance. There was a small line but it went by fast!! less than 3...,5
I enjoy eating carnitas either by taco or torta but what I don't enjoy is toooo much fat. A little here and there it's all good but to have what seemed to...,2
Amazing food and service. Carnitas is some of the best in town. Service is awesome too. Couldn't decide on what type of lengua (beef or pork) I wanted on my...,5
"Great bread, and amazing brunch menu. Their merchandise is pretty too. Must go place at Echo Park, LA.
My Insta: @jungbin0",5
Wanted to take some pastries back to Hawaii and saw that Clark Street Bread was in walking distance. There were only about five pastries out so I had...,4
"I'm a Bread Whore, yes I'll do anything for fresh artisanal bakery products. Walked near Clark on my way past EggSlut, speaking of whores. 

Def took...",3
"The gentlemen behind the counter said, ""Why try the rest, when you seen the best?!"" 

Uh, not quite buddy.  Maybe he hyped it up too much because, it wasn't...",3
"Visited the Grand Central Market pretty often since it's walking distance from my hotel and have an array to choose from.
First time here and it was...",5
I came here for a good burrito for breakfast. Got in line and waited close to 15 minutes. Ordered a chorizo and egg burrito with hashbrown and cheese....,3
"This place is in the grand central market. If you can't find street parking type in grand central parking lot. It is $4 for the first 90 minutes. 

This...",4
"came to LA just to eat here.  
wow, there should be a long line here, But I was the only one , Monday at 3pm...
currently just take out service

Maybe have...",5
My little family ate here today and the experience was very off-putting.  I bought a side order of a small vegan dish from another vendor there (a little...,2
"I can't believe I actually liked vegan ramen.  Yes, VEGAN.  I'm always skeptical when it comes to vegan food because I'm a meat eater, and when it comes to...",4
"The woman was friendly and the Gyoza was perfect from the opinion of my Americanized taste buds.  One of Grand Central Market's eateries, Teriyaki King,...",4
My daughter and I love greek yogurt we stopped by for our favorite marionberry. It's always a great time for yogurt especially when the staff makes the...,5
"It's the best greek yogurt I've ever had!! You must try the passion fruit, mango and brownie flavors but all the flavors are beyond incredible. No other...",5
"Ellenos is the best Greek Yogurt joint period. The first time I tried them out was in Seattle when I hit up Pike's place. Little by little, I started seeing...",5
"Shiku means family in Korean, sharing yummy food with one bowl of rice, chopsticks and spoons, sitting at a round table. To make this food, mommy starts at...",5
"I have been wanting to try this place for a long time, but they are frequently closed. Thursday nights they are open until about seven, though, so we...",4
Went here  while visiting Grand Central Market! They are right next to the pupuseria and man was this place great! We went in the middle fo the afternoon so...,5
"4 stars for the mango sticky rice 1 more for quick preparation, friendly service and good value. So at 5$ the mango sticky rice here is cheaper than most...",5
"Had dinner from this cute little foodtruck (or I guess more accurately food camper) at Chinatown Summer Nights. Be forewarned, they give huge portions! I...",4
"Good lunch truck to grab some food from when you're at lunch. 
Affordable ($16 with a drink), delicious, a little greasy, but that's always sometimes the...",4
Came here for a quick snack before dinner and got a taco each. I got their Carne Asada Taco and these tacos were massive and PACKED with meat. These tacos...,5
I was craving some good stewed meats for tacos and realized I hadn't had Birria de Chivo in about 12 years. We also ordered the Birria de Res and I think...,5
Roast To Go is the longest operating food vendor inside the grand central market in downtown Los Angeles.  You guys have to come check it out for yourselves...,5
"$5 beers? IM IN. 

We went around 10:50 am on a Monday. The other places around weren't selling domestic beers, but this place was. And I'm glad I tried it...",5
"DO NOT COME HERE !
The staff is so beyond disrespectful and rude!!!!! 
The food is delicious but the staff has disgusting attitude. We have a pregnant...",1
"Went to Grand Central Market and my granddaughter wanted Chinese food, so here we are. I got the Beef Chow Mein and I'm glad I did because I loved it. I'm a...",4
"McConnell's Fine Ice Creams is an awesome place for ice cream in L.A.!  Located in Grand Central Market, it's a vendor to check out for some dessert, as...",5
"My friends and I were disappointed with our visit. 

First off, one of my friends ordered the Cookie Ice Cream sandwich. He made the note that the cookies...",2
"While I know it's annoying af to show up a couple minutes before u close, we RAN here & the girl that worked their tonight curtly said ""we're closed"" girl I...",1
"Pasta sounded like a good idea when we walked by Knead Noods in Grand Central Market.

Ordered the PestoGnochetti pasta with shrimp and it exceeded my...",4
"Sorry--no attached pics. Was hungry and the food was hot, so ate without thinking ‍.
4 stars cause it is pricey .
Spaghetti and Meatballs delicious. Didn't...",4
An old friend was visiting and working nearby at WeWork so I went to meet her at grand central market for lunch. She did a quick walkthrough before I...,3
"Located in the Grand Central Market, it seems the only Japanese outpost. Almost smack dab in the middle.

Price point!! I had to do triple looks, the prices...",4
"I think for the price reflects the quality of food, which is average. Although we paid only $20 including tip for an avocado sushi roll and chicken curry...",3
"Bento Ya is located at Grand Central Market, directly across from La Tostaderia. 

My husband and I decided to grab a late lunch at Grand Central Market...",3
"Worth it? Yes
Repeat? Yes 

Grand Central Market stall. Good place to relax and grab some of their IPAs

$7 Six Packs while we were there so scored a pretty...",5
"This is some damn good beer.  Surprisingly, I never had Golden Road Brewing beer until I visited L.A. and found this spot at the Grand Central Market.  The...",5
"Kind of a ""go-to"" place at Grand Central Market for me.  
I might get food from someplace else in the market but, before I leave, I hit Golden Road to grab...",5
"Rest In Peace Lupita's

You were one of my favorite reasons to go to Grand Central Market. Your seafood was fresh, the prices affordable, the workers always...",4
Grand Central Market was so crowded and I was starving.  Lupita's Seafood had empty seats @ the counter and the worker helped me right away.  He even...,3
Lupita's has a good assortment of mariscos at very reasonable prices.  Cocteles and ceviche are perfect on hot summer days!  With plenty of caldos to warm...,4
yummmmmers. the fact that they make all their own fillings should start the luring effect. get to the menu and go through the crisis of making a choice...,5
"A modern twist on an old classic! 

Milk & PB&J we have all had it right? Perhaps, but not like this! PBJ LA has found a way to elevate an old classic...",5
"You cannot not visit the Grand Central Market when in LA. So, I made it my celebratory lunch for MLK. There is no better way to start than with a childhood...",5
"Panda Express style fast food Chinese.

This place is in the Grand Central Market near Broadway.

The orange chicken here is pretty good. It has a little...",4
"We were browsing various spots in Grand Central Market and Sari Sari piqued our interest. If you're in the mood for Filipino food, this would be a nice spot...",4
"300th review! That's either a lot or still rookie numbers - we're all on the board somewhere so who cares! Anyways, my better half and I had a downtown...",5
"I've had Filipino food before, and it's not very common in my area. So when I heard about this place, I was super excited and ready for food!

We ordered...",3
"If you like coffee, you'll like this place. I don't mean the sugary sweet kind you get every day at Starbucks. This is real coffee beans brewed and that...",4
"3.5/5 STARS

After a food coma at the Grand Central Terminal and being sleep deprived, I needed a nice wake-up coffee. I just got a basic latte and while it...",3
"Tried the coffee flight called Business and Pleasure and DID NOT REGRET IT.

I honestly can't remember exactly what all of them were but one of them was...",5
"Amazing food & amazing cocktails! As well as the customer service, the young lady with the purple hair was fantastic while taking my order, will be coming...",5
"I love this place. I frequent here often. And I don't live in LA anymore, I live 1.5 hours away . I still manage to come here at least a couple times a...",5
"I've been to Zinc twice now, and this time I really fell in love with it! The first time I had a subpar dining experience, and the food I ordered wasn't too...",4
Cute little spot to have brunch! They have so many plants everywhere it feels so cleansing and the environment is nice! Food and drinks were worth the price,5
"Bar Mateo is a cozy bar located in the back of Zinc Cafe.

Small but they have a decent amount of tables. They serve food here as well. 

Service was...",3
This place was fantastic!! The service was great and they were friendly. It is clean and the ambience is great. Went to hang out and talk and it was...,5
